overall_rating,potential,value_euro,wage_euro,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),release_clause_euro,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes
63,67,350000.0,1000.0,1,2,1,656000.0,20,19,13,34,18,14,16,18,34,19,48,46,42,58,51,20,57,20,79,16,26,26,15,40,22,46,10,10,19,61,62,60,63,65
63,67,400000.0,1000.0,1,2,2,630000.0,54,32,51,63,36,63,53,38,48,56,69,70,69,59,85,58,68,75,61,49,66,66,55,51,51,53,61,60,59,10,7,12,7,13
63,64,450000.0,3000.0,1,3,3,821000.0,59,54,52,47,51,64,57,45,49,65,88,82,92,58,89,62,56,72,58,54,54,18,59,52,52,58,32,38,31,15,11,9,9,16
63,72,500000.0,6000.0,1,3,2,950000.0,63,38,60,58,48,60,39,38,46,56,62,53,53,58,45,46,64,67,69,37,59,58,55,48,47,57,60,67,68,14,12,6,7,14
63,70,425000.0,1000.0,1,2,2,765000.0,62,55,55,64,48,68,53,40,58,61,74,76,62,58,66,62,60,65,60,45,63,57,51,50,55,54,60,60,57,12,14,13,8,11
63,63,210000.0,2000.0,1,2,1,263000.0,12,13,11,15,17,14,12,13,28,19,62,53,62,55,65,23,72,30,64,12,38,25,15,51,22,56,26,12,14,62,62,60,63,65
63,68,350000.0,1000.0,1,2,1,499000.0,12,13,20,19,18,15,17,16,23,16,33,35,32,55,30,20,43,33,38,12,20,22,11,35,21,49,17,11,14,62,64,62,61,63
63,63,50000.0,1000.0,2,3,2,88000.0,46,34,69,52,33,43,42,25,47,39,22,26,43,46,52,48,58,55,74,26,66,63,29,41,45,70,65,65,63,8,6,16,12,11
63,63,300000.0,2000.0,1,3,2,375000.0,53,39,62,62,40,54,52,52,58,60,54,57,62,60,60,54,68,64,75,38,58,60,39,42,35,61,62,61,61,8,6,9,6,16
63,63,375000.0,1000.0,1,3,2,469000.0,66,60,52,67,53,62,51,64,62,64,64,65,70,63,78,66,72,67,59,62,67,43,63,65,40,64,31,50,45,8,8,13,13,14
63,68,500000.0,1000.0,1,3,2,713000.0,55,62,41,63,52,60,56,45,58,62,76,73,75,61,65,62,53,57,55,54,45,24,58,57,49,59,48,26,31,9,12,12,11,8
63,73,525000.0,2000.0,1,3,2,761000.0,66,22,61,54,27,48,30,28,57,55,53,66,47,59,57,54,73,69,77,32,63,57,53,54,37,66,69,63,66,12,8,9,14,14
63,64,450000.0,1000.0,1,3,3,664000.0,54,60,66,56,56,65,51,46,45,63,69,76,73,62,53,60,81,76,78,52,35,33,64,58,58,63,28,24,16,10,10,11,11,12
63,68,400000.0,1000.0,1,4,3,610000.0,59,41,39,57,30,61,45,35,37,58,77,72,82,58,85,44,60,74,55,36,63,58,49,40,40,57,59,59,64,11,14,12,10,5
63,63,180000.0,2000.0,1,4,2,315000.0,54,48,60,64,42,58,55,35,61,61,64,65,62,67,76,54,73,75,65,52,60,63,55,63,46,60,62,61,60,13,7,7,9,16
63,66,400000.0,3000.0,1,3,2,610000.0,26,20,59,37,31,35,27,27,29,37,64,61,63,61,61,41,70,62,62,18,63,59,24,30,35,44,66,70,65,5,10,14,15,14
63,63,325000.0,4000.0,1,2,2,569000.0,60,61,59,63,56,59,60,65,62,58,63,66,69,62,70,65,77,77,78,59,68,64,61,60,66,67,56,63,56,13,12,6,10,16
63,65,450000.0,1000.0,1,3,3,1000000.0,67,50,38,60,51,64,63,55,56,65,81,74,81,50,84,60,80,68,58,40,40,45,49,56,59,56,58,31,24,15,6,14,9,14
63,75,650000.0,1000.0,1,4,2,943000.0,59,59,61,54,50,62,40,34,34,64,80,75,68,62,69,67,75,64,59,55,59,17,67,62,60,52,34,12,15,10,6,9,11,12
63,71,475000.0,1000.0,1,2,2,736000.0,53,62,44,60,33,61,47,39,49,62,84,80,64,57,68,59,69,72,77,46,67,64,55,46,35,62,52,61,59,13,7,10,14,9
63,69,525000.0,1000.0,1,3,2,1300000.0,23,61,80,54,42,52,27,27,31,49,49,57,53,64,24,61,61,62,95,57,72,18,67,54,50,55,21,18,24,5,6,11,10,12
63,63,240000.0,3000.0,1,1,1,516000.0,14,7,14,28,8,7,12,11,22,12,15,27,30,61,46,23,62,25,53,6,22,10,8,25,19,56,23,14,13,63,60,65,63,64
63,83,725000.0,5000.0,1,3,3,1900000.0,51,60,35,49,47,74,52,45,43,68,76,73,75,61,73,54,36,59,42,57,34,19,57,58,58,54,36,27,27,10,15,14,12,6
63,76,700000.0,3000.0,1,3,3,1600000.0,60,42,47,69,52,63,57,42,56,66,76,67,79,48,79,56,60,58,42,42,39,33,60,64,52,61,66,41,53,7,7,13,6,13
63,71,450000.0,1000.0,1,3,3,675000.0,53,39,45,59,39,66,45,32,48,64,73,84,75,54,59,49,69,78,65,39,45,55,44,47,34,50,59,60,58,12,7,14,9,11
63,68,400000.0,2000.0,1,3,2,730000.0,59,27,57,54,34,56,55,45,52,57,70,72,68,62,70,49,61,76,61,35,60,60,50,56,30,54,58,61,61,9,8,11,7,8
63,63,50000.0,1000.0,1,3,1,68000.0,18,11,11,30,11,27,17,14,20,22,32,30,30,61,31,45,52,23,50,11,18,13,11,50,23,55,22,20,18,60,63,61,63,62
63,63,375000.0,3000.0,1,4,3,469000.0,46,60,54,58,58,62,28,46,30,60,82,80,85,68,65,65,49,66,62,57,52,18,59,55,53,61,30,14,12,11,11,11,15,15
63,68,425000.0,3000.0,1,3,2,733000.0,27,35,54,55,27,34,26,21,35,45,53,69,52,66,61,31,71,65,69,19,64,61,26,26,31,45,62,66,62,5,10,9,14,7
63,63,400000.0,1000.0,1,3,2,580000.0,39,63,69,52,52,51,55,40,36,57,65,73,55,54,44,67,55,59,85,56,63,24,59,35,63,60,33,28,32,7,11,14,16,12
63,72,500000.0,1000.0,1,3,2,800000.0,25,22,66,62,27,46,24,22,57,58,60,62,48,60,62,32,77,68,77,20,49,63,25,40,31,68,53,63,57,14,6,7,15,8
63,66,475000.0,3000.0,1,3,3,986000.0,64,61,39,68,51,72,68,38,60,65,60,67,66,48,54,59,40,42,34,51,41,32,52,61,49,57,31,39,35,13,15,15,12,8
63,63,190000.0,3000.0,1,3,3,238000.0,71,65,32,74,40,67,52,36,70,68,36,45,60,64,70,50,56,33,61,41,38,33,62,66,46,57,41,32,38,11,15,16,12,13
63,63,150000.0,3000.0,1,3,2,263000.0,28,27,60,41,15,31,31,25,46,43,53,40,40,59,67,31,82,68,83,20,78,55,36,49,27,60,65,59,60,8,10,7,13,6
63,63,350000.0,1000.0,1,3,2,438000.0,57,61,45,61,46,62,48,38,58,62,73,70,71,61,69,60,52,70,69,51,58,45,63,57,48,58,53,35,33,12,11,11,6,9
63,73,600000.0,1000.0,1,3,2,930000.0,62,63,51,55,41,71,57,38,52,59,74,76,80,60,90,61,65,63,31,45,27,25,62,53,65,58,37,12,13,13,10,11,7,16
63,69,425000.0,1000.0,1,2,2,659000.0,33,20,58,55,33,42,40,21,55,52,83,71,69,58,47,56,64,67,74,26,65,68,26,29,40,63,61,57,60,9,15,13,11,13
63,67,400000.0,2000.0,1,3,2,530000.0,47,55,58,63,48,53,36,39,59,57,72,68,49,59,58,61,78,84,74,59,61,59,57,65,52,45,57,63,58,16,16,12,7,7
63,79,750000.0,8000.0,1,3,2,1900000.0,60,62,63,56,55,62,50,44,35,60,79,77,69,58,70,59,58,56,65,54,60,32,60,54,59,62,25,34,29,13,8,6,10,15
63,63,325000.0,2000.0,1,1,3,536000.0,62,39,58,65,46,69,64,41,58,68,79,82,86,56,89,46,56,64,48,43,39,50,58,47,57,55,55,62,61,13,16,13,11,8
63,75,600000.0,3000.0,1,3,3,1300000.0,52,51,53,66,56,67,58,61,58,66,71,70,71,53,77,51,62,61,37,50,52,31,53,67,59,52,38,53,44,8,9,7,11,9
63,69,425000.0,1000.0,1,3,2,616000.0,63,32,50,55,32,64,48,37,51,61,73,74,73,54,79,33,75,67,69,31,53,56,42,44,33,55,63,64,63,7,13,8,9,14
63,71,400000.0,1000.0,1,2,1,960000.0,17,14,18,27,15,12,12,16,18,24,40,37,30,56,37,18,56,30,44,15,20,20,10,29,19,29,16,18,21,62,64,68,60,66
63,68,475000.0,2000.0,1,3,2,867000.0,53,46,58,64,39,62,46,43,62,63,69,67,68,57,63,61,75,76,78,52,59,59,55,62,41,61,59,63,58,10,16,9,10,12
63,67,325000.0,1000.0,1,3,1,496000.0,12,8,15,28,12,12,12,14,15,16,49,42,41,56,39,19,69,36,61,10,38,12,10,12,17,33,10,15,14,64,60,54,62,69
63,84,825000.0,6000.0,1,3,3,2400000.0,41,64,59,55,59,68,51,40,40,67,78,75,70,51,73,63,58,54,54,59,29,19,59,55,59,59,24,28,18,11,11,10,7,7
63,75,650000.0,2000.0,1,3,3,1100000.0,48,59,52,65,55,63,58,53,64,66,68,70,73,59,68,62,52,54,52,60,45,55,54,63,56,58,41,56,55,8,11,9,6,12
63,66,375000.0,3000.0,1,3,2,572000.0,57,29,54,56,36,58,33,35,28,59,65,65,61,57,65,32,55,60,61,34,55,59,44,38,40,47,65,66,68,8,14,6,14,7
63,67,475000.0,1000.0,1,4,3,629000.0,62,56,45,66,51,65,71,68,59,66,70,69,91,63,89,68,80,64,49,62,46,52,59,62,66,58,46,55,59,13,11,7,13,14
63,74,625000.0,2000.0,1,3,3,1100000.0,60,54,39,66,41,63,57,55,64,67,60,56,67,64,75,56,37,65,48,52,58,51,57,65,42,60,49,50,48,7,10,12,11,13
63,73,525000.0,1000.0,1,4,2,1000000.0,56,55,64,64,39,66,35,46,58,62,68,62,57,55,54,45,59,70,76,42,57,62,50,63,54,61,59,67,57,6,15,12,7,14
63,63,280000.0,3000.0,1,3,2,602000.0,65,23,58,60,20,55,65,70,58,54,74,73,63,58,68,24,67,73,64,26,62,58,49,35,63,56,65,60,58,13,9,11,6,15
63,69,500000.0,1000.0,1,3,2,875000.0,64,54,36,58,43,63,63,48,54,62,76,73,82,62,80,39,68,57,32,46,35,20,60,54,60,59,54,26,28,6,16,9,6,11
63,63,220000.0,2000.0,1,3,1,319000.0,11,9,13,26,14,20,18,8,19,17,41,42,37,53,53,24,53,40,50,12,21,23,11,34,22,27,30,13,10,65,59,63,65,63
63,81,750000.0,2000.0,1,3,3,1600000.0,44,49,37,68,32,68,45,40,63,69,68,68,74,59,77,44,74,67,56,38,34,49,49,66,41,59,54,47,42,13,9,13,6,12
63,73,500000.0,1000.0,1,2,2,850000.0,44,27,52,62,29,61,36,37,53,60,69,71,77,65,87,34,77,73,56,49,66,59,28,34,56,43,63,64,63,9,6,9,9,11
63,77,800000.0,1000.0,1,3,2,1900000.0,58,58,43,64,53,65,57,51,55,62,76,72,78,47,74,55,58,61,43,53,38,18,62,60,57,54,47,28,20,6,5,11,6,8
63,63,240000.0,1000.0,1,3,1,324000.0,19,11,16,22,12,15,17,15,20,21,40,43,32,62,49,18,56,34,65,20,24,21,13,28,23,40,12,16,11,62,63,59,64,62
63,68,400000.0,1000.0,1,3,2,730000.0,60,27,62,59,16,52,23,18,54,60,77,77,80,63,65,50,84,70,65,36,59,59,40,40,23,43,53,62,59,9,7,16,12,15
63,73,600000.0,2000.0,1,3,2,1100000.0,41,49,32,70,51,62,63,70,71,70,60,66,59,59,81,65,52,41,40,59,41,46,46,64,54,67,58,53,59,7,8,14,11,9
63,67,400000.0,3000.0,1,2,2,550000.0,33,25,64,53,20,42,29,29,51,43,42,44,43,55,54,50,56,61,80,36,76,60,30,29,25,43,61,62,62,14,9,6,11,7
63,63,290000.0,3000.0,1,3,2,566000.0,65,22,56,64,12,51,43,39,51,56,64,66,39,57,57,36,63,64,59,24,60,59,37,38,42,46,62,66,65,8,13,7,10,6
63,68,350000.0,2000.0,1,2,1,551000.0,16,16,15,32,13,20,17,21,19,27,49,49,37,63,58,26,51,38,57,19,25,25,11,18,26,25,11,21,12,63,61,60,59,66
63,63,400000.0,3000.0,1,3,3,700000.0,58,58,62,57,43,59,48,46,49,61,85,88,69,59,71,54,80,71,68,51,44,37,63,58,42,67,25,29,28,10,12,8,8,9
63,72,475000.0,1000.0,1,2,2,736000.0,56,32,53,58,29,56,27,31,45,58,78,75,67,57,71,26,61,73,63,25,55,65,48,43,32,60,54,57,63,13,15,14,9,6
63,74,500000.0,2000.0,1,2,1,1100000.0,12,7,14,30,9,6,11,13,21,14,22,31,32,47,29,17,30,18,60,5,27,11,9,29,14,55,9,14,11,67,65,61,61,65
63,63,300000.0,3000.0,1,3,2,525000.0,56,22,63,57,30,53,42,27,50,56,44,54,57,61,49,56,62,59,72,48,63,59,44,51,36,59,63,63,61,10,14,13,15,9
63,68,500000.0,1000.0,1,2,3,763000.0,25,62,53,62,55,67,42,32,43,65,80,75,75,60,77,64,61,74,56,57,36,18,59,58,63,60,30,17,19,6,7,7,9,15
63,73,525000.0,3000.0,1,3,2,1200000.0,20,15,61,53,29,35,30,29,41,55,44,57,37,59,68,35,71,66,68,17,69,62,22,34,31,54,62,62,59,9,14,14,15,8
63,66,475000.0,1000.0,1,2,2,677000.0,37,66,71,49,54,48,42,34,34,57,65,66,61,58,58,69,63,62,73,58,38,31,61,46,59,45,23,23,19,13,11,15,14,7
63,64,425000.0,2000.0,1,3,2,776000.0,54,56,48,63,56,62,65,63,64,64,59,69,72,53,76,65,66,74,59,63,53,44,59,67,59,64,54,48,45,14,9,14,9,11
63,66,475000.0,3000.0,1,3,2,629000.0,47,62,56,59,61,56,46,32,40,57,64,69,51,69,63,64,51,83,72,55,73,41,65,56,52,58,46,31,21,15,11,6,7,12
63,72,550000.0,1000.0,1,3,3,798000.0,62,55,27,65,29,68,63,63,61,68,85,79,84,65,88,64,68,70,55,57,61,43,66,62,38,57,62,32,30,12,13,14,15,9
63,63,90000.0,1000.0,1,3,1,158000.0,15,13,13,20,12,12,12,12,29,22,33,42,48,65,52,14,66,32,62,11,23,24,15,40,32,38,18,14,13,63,67,64,55,63
63,63,150000.0,3000.0,1,3,2,263000.0,61,52,56,64,52,57,48,55,63,62,58,56,70,62,80,62,76,79,66,58,72,60,54,63,63,63,57,63,62,13,11,10,14,11
63,63,280000.0,2000.0,1,3,2,350000.0,57,59,65,63,37,50,34,40,61,58,69,78,64,56,62,66,75,64,71,55,63,61,58,58,34,54,58,62,59,12,14,12,12,6
63,71,550000.0,4000.0,1,2,3,1300000.0,61,56,39,60,60,70,63,60,62,62,66,70,63,51,80,58,42,65,52,59,29,27,59,55,70,56,26,26,28,13,11,10,15,14
63,64,350000.0,1000.0,1,3,2,499000.0,41,30,49,67,33,41,36,35,63,65,68,59,59,62,62,52,61,67,63,37,61,62,47,53,38,50,59,59,57,6,5,14,15,5
63,66,475000.0,1000.0,1,3,3,724000.0,69,62,34,64,62,67,74,74,63,63,72,60,83,52,73,73,66,62,49,64,55,35,54,58,55,49,31,29,28,14,11,12,13,9
63,69,425000.0,1000.0,1,2,2,659000.0,23,19,58,48,17,30,25,24,33,41,64,58,50,55,59,37,69,66,81,23,67,69,21,26,55,54,55,63,61,13,14,13,8,8
63,63,250000.0,2000.0,1,2,2,338000.0,25,26,61,58,28,31,30,31,56,50,50,40,47,60,50,39,66,77,70,24,58,61,32,29,42,61,63,63,63,6,10,11,6,13
63,70,375000.0,1000.0,1,2,1,638000.0,16,20,12,32,14,13,13,18,34,26,43,43,39,52,27,36,54,29,58,19,23,17,17,42,30,43,11,9,10,70,59,63,58,68
63,63,50000.0,1000.0,1,3,1,88000.0,11,11,26,33,14,10,13,13,27,28,21,24,40,49,53,22,56,19,74,12,33,11,10,32,13,48,12,13,19,59,65,62,69,63
63,81,725000.0,2000.0,1,4,3,2000000.0,48,52,43,64,44,63,72,74,67,65,68,66,73,60,74,65,59,67,63,63,55,52,45,64,42,69,50,63,43,15,6,10,6,13
63,77,750000.0,3000.0,1,3,3,1900000.0,59,66,61,58,61,68,63,54,47,66,62,64,61,51,78,65,52,54,45,59,36,21,63,64,68,66,21,28,24,14,10,7,9,12
63,63,220000.0,1000.0,1,4,2,275000.0,64,55,45,64,59,56,63,65,62,64,65,58,73,63,73,57,76,76,61,63,66,53,62,67,49,55,50,54,47,15,6,11,11,6
63,66,475000.0,1000.0,1,3,2,629000.0,61,65,42,50,45,63,67,41,40,60,92,91,91,51,89,64,81,82,53,68,59,32,58,46,58,53,40,30,25,9,14,14,14,13
63,68,400000.0,2000.0,1,3,2,730000.0,57,49,57,69,39,62,51,60,65,66,54,54,72,66,70,60,52,65,67,46,55,61,57,62,33,66,66,62,60,12,9,10,14,10
63,63,250000.0,2000.0,1,2,1,538000.0,33,14,22,42,20,18,14,18,44,22,54,43,61,61,63,18,61,37,57,15,39,24,18,56,15,62,18,23,18,61,62,58,64,64
63,63,240000.0,1000.0,1,3,2,324000.0,65,56,62,60,38,59,70,67,64,58,65,54,63,67,59,44,64,62,69,55,53,65,53,64,39,58,60,61,62,12,9,16,16,14
63,63,50000.0,1000.0,1,2,1,68000.0,17,11,20,33,11,11,15,14,32,24,42,41,52,55,32,20,68,38,61,16,30,26,13,18,27,54,25,18,17,65,62,61,63,63
63,63,375000.0,3000.0,1,3,2,469000.0,48,66,56,44,64,48,61,55,31,59,65,66,71,70,60,69,75,79,77,59,78,21,63,42,44,62,36,12,14,11,8,7,9,16
63,66,375000.0,1000.0,1,3,2,572000.0,29,18,56,35,17,40,27,18,49,43,72,80,62,52,71,37,82,72,82,17,85,59,30,35,38,50,57,61,63,12,12,14,13,10
63,63,290000.0,1000.0,1,3,2,508000.0,59,17,64,58,24,55,31,26,47,58,71,72,56,62,59,42,70,60,72,19,65,65,29,38,40,54,63,67,59,8,13,12,8,8
63,63,90000.0,1000.0,1,3,2,113000.0,21,39,66,41,28,25,21,42,44,40,30,35,33,52,31,59,59,56,90,29,84,56,26,35,39,58,57,64,61,6,12,12,6,7
63,74,650000.0,2000.0,1,3,2,1100000.0,55,60,64,64,52,59,40,47,57,67,64,71,56,60,40,58,41,64,80,52,37,39,54,66,39,61,45,46,47,7,6,13,14,15
63,68,500000.0,3000.0,1,2,2,788000.0,39,64,73,44,51,48,39,32,39,58,41,51,46,58,48,74,60,47,87,54,32,11,64,54,65,64,16,22,17,15,8,5,12,7
63,63,350000.0,3000.0,1,3,3,613000.0,66,61,27,62,52,67,64,66,59,66,81,77,68,57,61,64,88,75,68,66,60,51,58,64,51,56,54,54,45,7,14,8,12,8
63,81,750000.0,1000.0,1,3,3,1700000.0,60,59,52,65,49,68,61,57,62,68,64,62,68,64,85,68,67,68,61,65,60,58,58,50,60,60,58,64,62,8,5,11,8,9
63,71,550000.0,1000.0,1,5,3,908000.0,53,60,36,59,44,65,46,40,47,63,77,73,79,61,77,51,67,67,46,49,46,37,59,53,41,53,39,28,31,11,15,7,8,13
63,63,290000.0,4000.0,1,3,2,624000.0,62,57,65,62,52,64,46,41,53,57,66,69,72,59,60,52,72,72,69,59,69,61,61,62,40,50,63,61,59,7,14,11,7,14
63,70,525000.0,3000.0,1,4,3,893000.0,58,61,54,57,54,70,51,52,45,69,74,79,69,48,61,64,66,58,69,60,47,28,63,45,53,52,19,19,12,11,14,15,16,9
63,66,375000.0,2000.0,1,3,2,684000.0,58,48,53,64,19,54,37,35,63,58,71,70,80,53,73,45,63,87,69,31,50,57,53,59,46,44,59,62,60,8,15,9,10,14
63,65,375000.0,1000.0,1,3,2,572000.0,67,54,44,54,53,61,67,61,50,56,65,77,66,59,55,60,53,84,63,52,63,55,51,53,58,55,53,63,59,10,10,15,9,15
63,80,800000.0,6000.0,1,3,3,2000000.0,62,60,38,58,52,69,59,52,44,68,77,70,72,53,83,63,52,59,47,59,30,23,57,58,63,60,27,31,29,12,10,7,10,5
63,74,550000.0,6000.0,1,3,2,1200000.0,35,21,61,58,35,48,36,34,52,56,55,60,48,56,62,48,67,65,74,22,59,61,26,44,44,54,62,62,61,8,10,12,10,15
63,63,150000.0,2000.0,1,3,1,285000.0,15,21,17,18,23,20,14,19,18,22,60,48,52,65,55,17,41,40,52,20,33,24,23,52,18,52,22,14,15,68,43,64,64,72
63,66,300000.0,2000.0,1,2,1,548000.0,12,12,11,18,11,11,11,15,17,23,54,55,61,55,53,23,60,37,79,18,40,17,11,38,13,52,24,14,15,64,56,55,62,70
63,68,425000.0,1000.0,1,3,2,563000.0,43,29,62,60,37,40,36,31,53,48,61,60,46,60,45,43,64,62,78,37,60,56,27,34,36,49,61,65,60,13,12,13,10,13
63,69,425000.0,1000.0,1,3,2,616000.0,27,30,53,58,27,51,28,26,56,54,62,64,62,60,58,30,87,56,64,24,81,66,36,47,39,51,62,60,57,10,5,12,13,9
63,71,475000.0,1000.0,1,4,2,808000.0,28,22,63,55,29,29,27,25,53,41,55,54,44,49,37,41,69,70,75,23,69,60,23,32,34,47,62,63,60,7,14,6,7,8
63,63,375000.0,2000.0,1,3,2,488000.0,64,55,61,68,40,57,52,62,62,59,66,66,63,66,77,63,71,61,55,61,63,66,55,62,60,60,45,66,63,10,14,15,10,8
63,66,375000.0,2000.0,1,2,2,684000.0,15,15,67,36,12,27,15,14,29,34,51,53,58,61,40,21,77,61,80,12,50,64,30,33,15,45,63,64,62,6,10,11,14,6
63,63,150000.0,2000.0,1,4,2,323000.0,70,61,36,71,59,61,73,75,68,70,60,58,63,60,81,61,65,59,58,55,52,46,60,62,71,70,53,26,36,9,7,16,9,9
63,63,270000.0,2000.0,1,2,2,338000.0,44,53,55,62,48,55,52,49,59,58,49,48,53,60,73,64,93,93,82,56,80,63,53,51,61,69,64,67,68,16,7,16,7,10
63,70,450000.0,2000.0,1,3,2,878000.0,37,29,65,62,28,45,32,28,58,60,55,60,50,55,54,40,73,69,74,30,69,60,37,43,29,53,62,66,62,8,10,8,13,15
63,64,425000.0,4000.0,1,3,3,648000.0,45,59,60,63,38,63,42,24,62,64,65,66,63,46,68,58,51,72,60,61,70,61,65,65,22,60,47,47,52,7,13,6,7,12
63,69,525000.0,2000.0,1,4,2,761000.0,44,68,61,53,51,60,40,38,38,59,70,72,69,56,71,60,74,61,62,57,52,17,60,52,58,43,16,10,18,15,7,7,15,9
63,81,750000.0,7000.0,1,3,3,1900000.0,44,48,41,66,42,64,51,46,64,62,68,74,70,58,72,58,55,63,62,46,55,57,60,64,47,60,54,58,51,11,6,12,8,9
63,63,325000.0,3000.0,1,3,2,569000.0,63,52,49,66,50,54,65,65,64,62,44,39,66,59,61,62,77,68,71,62,54,55,59,66,64,59,40,57,55,12,7,10,9,6
63,63,280000.0,1000.0,1,3,2,350000.0,59,32,44,71,27,56,33,31,60,65,51,50,73,70,82,41,68,74,54,36,61,72,44,59,41,51,64,66,64,13,13,12,9,7
63,64,325000.0,4000.0,1,3,2,561000.0,33,24,61,56,29,50,28,24,50,53,59,63,63,55,61,37,84,69,72,25,60,59,28,49,36,52,61,64,63,12,7,14,9,12
63,69,500000.0,2000.0,1,3,3,825000.0,61,50,30,62,40,70,42,64,48,66,78,72,78,54,76,62,75,56,51,58,31,15,56,59,49,58,23,29,21,11,15,9,7,10
63,63,150000.0,3000.0,1,1,1,285000.0,10,7,11,17,9,8,13,16,12,10,41,48,39,71,40,9,50,51,76,6,47,10,8,59,18,58,25,11,14,68,59,47,60,58
63,73,600000.0,1000.0,1,2,2,870000.0,59,49,39,63,46,62,54,41,59,63,71,65,72,63,69,67,59,81,68,59,78,63,62,61,48,59,40,50,41,8,15,14,12,12
63,63,290000.0,1000.0,1,3,2,421000.0,55,39,53,65,63,59,58,50,61,63,74,66,72,65,71,58,63,64,57,47,55,58,45,55,46,64,61,62,64,13,11,7,9,7
63,78,800000.0,1000.0,1,4,3,1800000.0,52,53,44,62,55,71,69,54,53,64,85,77,94,53,82,66,34,53,40,66,68,32,58,57,45,60,32,45,30,11,14,8,10,11
63,65,350000.0,2000.0,1,3,2,639000.0,30,25,65,37,32,34,30,23,31,38,51,54,40,57,34,36,70,56,74,19,70,55,25,32,34,49,65,66,59,9,12,12,10,10
63,69,500000.0,1000.0,1,3,3,725000.0,73,41,36,61,22,60,62,54,58,61,74,70,64,46,79,56,72,76,57,24,54,62,60,60,36,54,57,65,61,7,14,6,7,11
63,70,500000.0,1000.0,1,3,2,800000.0,44,27,55,68,26,55,38,38,61,66,62,50,59,70,70,67,77,76,63,33,71,65,55,57,33,61,58,65,60,8,11,6,16,15
63,63,400000.0,2000.0,1,2,2,600000.0,47,59,55,54,70,53,69,42,50,61,88,89,76,55,77,68,76,64,71,61,65,30,58,54,64,53,34,28,24,12,8,15,13,13
63,68,425000.0,1000.0,1,3,2,563000.0,31,19,65,58,23,33,27,28,60,48,38,33,33,53,30,64,31,40,87,39,79,58,23,37,46,44,60,60,58,12,10,10,9,12
63,63,280000.0,2000.0,1,3,2,406000.0,56,51,55,60,47,51,52,47,53,62,68,72,65,60,59,57,65,75,72,46,57,58,65,50,53,46,60,64,61,15,6,15,8,7
63,67,400000.0,1000.0,1,3,2,530000.0,40,32,54,70,26,45,38,34,61,63,68,74,58,63,38,43,59,69,81,34,53,60,34,62,41,52,55,65,57,7,13,11,12,6
63,70,525000.0,1000.0,1,3,2,761000.0,56,57,44,61,52,66,51,54,58,62,82,74,84,46,67,66,67,70,51,58,36,25,56,56,62,53,45,31,32,11,14,13,14,11
63,63,110000.0,1000.0,1,3,2,138000.0,63,50,57,60,47,55,44,46,62,60,51,44,66,63,56,56,60,72,79,44,58,64,46,47,51,65,61,61,61,13,16,11,14,9
63,63,375000.0,5000.0,1,3,3,656000.0,53,59,49,57,58,62,65,58,47,63,79,72,83,66,79,63,73,80,64,51,43,19,64,61,64,57,32,30,23,8,11,13,11,6
63,72,575000.0,1000.0,1,3,3,834000.0,55,53,51,60,57,64,52,47,56,63,79,74,90,55,91,66,79,80,52,54,79,53,53,54,56,56,48,61,54,11,14,12,7,15
63,66,375000.0,2000.0,1,3,2,591000.0,51,30,52,52,34,49,41,38,56,52,75,78,69,57,79,31,73,66,67,33,59,61,51,42,44,59,60,64,67,9,15,6,10,8
63,69,425000.0,2000.0,1,2,2,723000.0,23,21,59,48,34,45,41,34,51,58,56,66,55,56,51,59,68,50,74,34,61,59,34,34,46,49,63,62,61,6,8,7,11,12
63,70,525000.0,1000.0,1,3,3,919000.0,42,62,56,57,42,73,42,41,35,72,76,77,75,56,64,62,56,60,55,56,38,16,56,51,61,54,20,18,16,8,13,9,8,9
63,70,525000.0,5000.0,1,2,3,1100000.0,49,56,50,68,44,62,59,35,56,63,69,67,78,62,76,62,64,69,60,55,64,56,59,55,43,45,58,60,54,15,10,8,12,13
63,68,400000.0,1000.0,1,3,2,570000.0,65,45,48,63,29,59,26,27,54,60,81,77,83,58,84,28,81,72,35,29,46,54,58,57,37,45,55,59,62,15,6,9,9,9
63,66,475000.0,1000.0,1,3,3,677000.0,59,65,58,63,49,59,51,31,59,63,74,74,61,57,62,55,68,65,78,59,61,37,62,52,62,57,36,29,27,10,9,9,15,9
63,70,500000.0,2000.0,1,3,3,975000.0,45,62,55,60,46,57,44,52,64,60,67,66,71,59,70,61,61,73,70,54,55,50,69,66,64,46,50,60,53,7,12,8,13,11
63,63,400000.0,3000.0,1,3,2,700000.0,60,53,55,62,54,62,61,60,60,63,71,69,81,64,77,62,59,83,63,57,68,49,61,62,54,61,50,54,52,12,12,14,16,14
63,63,210000.0,1000.0,1,2,1,305000.0,15,14,13,35,13,15,14,15,32,23,43,38,61,62,40,23,68,21,49,14,43,25,14,40,23,51,23,10,19,63,63,57,61,60
